Index,Voltage_mV
0,-0.035763
1,0.004322
2,-0.006557
3,-0.017731
4,-0.020264
5,0.021917
6,0.070636
7,0.058856
8,-0.008058
9,-0.062442
10,-0.109669
11,-0.088800
12,-0.034558
13,0.030117
14,0.069153
15,0.084037
16,0.047066
17,-0.008369
18,-0.079881
19,-0.094316
20,-0.045305
21,-0.032614
22,0.013721
23,0.047999
24,0.090622
25,0.123981
26,0.093862
27,0.057179
28,-0.027466
29,-0.063926
30,-0.025913
31,-0.009100
32,-0.037557
33,-0.043382
34,-0.066401
35,0.020322
36,0.033025
37,-0.020402
38,0.003329
39,0.001431
40,-0.040799
41,-0.010854
42,-0.014579
43,-0.006706
44,-0.016993
45,0.000799
46,0.065576
47,0.050907
48,-0.003346
49,-0.022168
50,0.023478
51,-0.043247
52,-0.035982
53,0.034154
54,0.044644
55,0.003690
56,-0.029244
57,-0.049341
58,-0.059612
59,-0.062742
60,-0.023471
61,0.017192
62,0.076370
63,0.085452
64,0.059294
65,0.044205
66,-0.022941
67,-0.009215
68,0.024475
69,-0.046975
70,-0.107569
71,-0.086393
72,-0.051485
73,-0.041034
74,-0.024063
75,0.018061
76,0.035225
77,0.045764
78,0.078829
79,0.130217
80,0.008740
81,-0.092448
82,-0.096479
83,-0.048304
84,0.011857
85,-0.016547
86,-0.027045
87,0.040394
88,0.062493
89,0.033133
90,0.006119
91,0.012448
92,0.043300
93,-0.005066
94,0.013864
95,-0.004016
96,-0.020093
97,-0.043772
98,-0.042037
99,-0.046922
100,-0.021054
101,0.008859
102,0.044152
103,0.066441
104,0.042858
105,0.015648
106,-0.075198
107,-0.080367
108,-0.012143
109,-0.007073
110,0.012922
111,0.054641
112,0.084505
113,0.020412
114,-0.026109
115,-0.014110
116,-0.033025
117,0.014266
118,0.018654
119,-0.017617
120,-0.005438
121,-0.045372
122,-0.033448
123,-0.068939
124,-0.022325
125,0.046065
126,0.031875
127,0.027399
128,0.038812
129,0.048559
130,0.034787
131,0.014850
132,0.003119
133,-0.040022
134,-0.055142
135,-0.050978
136,-0.016712
137,-0.003482
138,0.011598
139,0.035463
140,0.065996
141,-0.005977
142,-0.030977
143,-0.012151
144,0.002873
145,-0.037266
146,-0.024307
147,0.009881
148,-0.016652
149,0.041056
150,-0.021232
151,0.008392
152,-0.008193
153,0.036010
154,0.035031
155,-0.012728
156,0.015171
157,0.067160
158,0.012515
159,0.002568
160,-0.057862
161,-0.112735
162,0.016095
163,0.064715
164,0.078365
165,0.060030
166,0.027649
167,-0.002161
168,-0.034834
169,-0.018932
170,-0.058206
171,-0.022959
172,0.046106
173,0.028839
174,0.056725
175,-0.007931
176,-0.083225
177,-0.064765
178,-0.054980
179,-0.065110
180,-0.025676
181,-0.005250
182,0.039843
183,0.004713
184,0.004684
185,0.069014
186,0.097078
187,0.090858
188,0.049663
189,-0.013131
190,-0.112595
191,-0.130022
192,-0.072443
193,-0.030189
194,-0.005257
195,0.023233
196,0.065553
197,0.053392
198,0.038826
199,0.058450
200,0.061405
201,0.055304
202,-0.012135
203,-0.137181
204,-0.125398
205,-0.037373
206,0.008578
207,0.071437
208,0.067527
209,0.039960
210,0.044057
211,0.011441
212,-0.002987
213,-0.000501
214,-0.043924
215,-0.042433
216,-0.057948
217,-0.032155
218,0.014172
219,0.001993
220,-0.017285
221,-0.013755
222,-0.000530
223,0.024464
224,-0.004131
225,-0.030336
226,-0.003336
227,-0.004487
228,0.052988
229,0.050851
230,-0.006683
231,-0.053483
232,-0.043328
233,-0.005087
234,0.001044
235,0.006555
236,0.039586
237,0.089951
238,0.046783
239,0.001884
240,-0.025220
241,-0.080833
242,-0.098662
243,-0.065587
244,-0.014908
245,0.033772
246,0.069332
247,0.065186
248,0.037003
249,0.044807
250,-0.000089
251,-0.017904
252,-0.034574
253,-0.057530
254,-0.088033
255,-0.034518
256,-0.001242
257,0.037903
258,0.094823
259,0.064410
260,0.096664
261,0.068229
262,0.011731
263,-0.044923
264,-0.082400
265,-0.070814
266,-0.029341
267,-0.078317
268,-0.088869
269,-0.048932
270,-0.039601
271,0.046549
272,0.071945
273,0.110456
274,0.149828
275,0.104254
276,0.032225
277,-0.007968
278,-0.027095
279,-0.031938
280,-0.072510
281,-0.124821
