Index,Voltage_mV
651,0.049634
652,0.038860
653,0.054574
654,0.058413
655,0.031918
656,-0.020485
657,-0.038060
658,-0.071453
659,-0.095762
660,-0.082866
661,-0.053031
662,-0.013285
663,0.012058
664,0.043660
665,0.025274
666,0.006120
667,0.029922
668,0.053693
669,0.003913
670,-0.000545
671,0.009555
672,-0.034215
673,-0.039398
674,-0.037614
675,-0.072029
676,-0.049500
677,0.004690
678,0.037970
679,0.114591
680,0.094328
681,0.061440
682,0.076162
683,0.004445
684,-0.019590
685,-0.003450
686,-0.019227
687,-0.020748
688,-0.044137
689,-0.074408
690,-0.076849
691,-0.082882
692,-0.033629
693,0.086545
694,0.107116
695,0.077995
696,0.012105
697,-0.009717
698,-0.015508
699,-0.046062
700,-0.049119
701,-0.027418
702,-0.044290
703,0.013732
704,0.046366
705,0.015598
706,-0.032951
707,-0.016828
708,0.042483
709,0.029589
710,-0.015388
711,-0.021972
712,-0.026940
713,0.002075
714,0.018222
715,0.001640
716,0.032506
717,0.047100
718,0.038715
719,-0.051702
720,-0.074992
721,-0.071440
722,-0.057724
723,0.013072
724,0.036664
725,0.038380
726,0.033828
727,0.063143
728,0.053834
729,0.029079
730,-0.060640
731,-0.049974
732,-0.060001
733,-0.044978
734,0.007833
735,0.042716
736,0.053803
737,0.000069
738,-0.025997
739,0.001308
740,-0.007528
741,0.011347
742,0.015862
743,0.023157
744,-0.021879
745,-0.051046
746,-0.080222
747,-0.031509
748,0.053330
749,0.077691
750,0.061978
751,0.036612
752,-0.006664
753,-0.059486
754,-0.061303
755,-0.047256
756,-0.041447
757,0.013577
758,0.050603
759,0.061372
760,0.047430
761,-0.016563
762,-0.019318
763,0.006737
764,0.005391
765,-0.028470
766,-0.042266
767,0.013708
768,0.029871
769,0.015566
770,0.024552
771,-0.024738
772,0.003622
773,0.024644
774,0.032265
775,0.013200
776,0.006951
777,-0.032881
778,-0.070271
779,-0.049669
780,-0.036456
781,-0.050201
782,0.022891
783,0.088334
784,0.066939
785,0.002366
786,-0.020716
787,-0.049408
788,-0.060808
789,-0.043947
790,-0.016274
791,-0.004932
792,0.038312
793,0.036401
794,0.019863
795,0.018951
796,0.008429
797,0.036188
798,0.055294
799,-0.014400
800,-0.004125
801,-0.034096
802,-0.022589
803,0.027925
804,0.023375
805,0.016617
806,0.044893
807,0.049274
808,0.016060
809,-0.024107
810,-0.024989
811,-0.033838
812,-0.059187
813,-0.066434
814,-0.054223
815,-0.016892
816,0.036760
817,0.051777
818,0.020963
819,-0.018453
820,0.017882
821,0.084195
822,0.076853
823,0.018152
824,-0.041369
825,-0.071487
826,-0.069132
827,0.004791
828,0.021738
829,0.068330
830,0.071738
831,0.058487
832,0.026550
833,-0.012753
834,-0.082106
835,-0.148528
836,-0.140576
837,-0.095030
838,-0.042388
839,-0.002159
840,0.045472
841,0.088276
842,0.085784
843,0.031663
844,0.010138
845,-0.001706
846,0.001776
847,0.012583
848,-0.010516
849,0.052680
850,0.031369
851,0.011607
852,-0.013970
853,-0.044526
854,0.012644
855,0.017969
856,-0.002397
857,0.001754
858,-0.009320
859,-0.003378
860,0.040435
861,0.026796
862,-0.007060
863,-0.010192
864,-0.063177
865,-0.042155
866,0.019855
867,-0.035990
868,-0.034842
869,-0.056579
870,-0.028325
871,0.020506
872,-0.024310
873,-0.028620
874,0.064869
875,0.056565
876,0.044632
877,0.084550
878,0.064911
879,0.035051
880,0.003936
881,0.017350
882,-0.005601
883,-0.018302
884,-0.025294
885,-0.037019
886,-0.047706
887,-0.089920
888,-0.042221
889,-0.009351
890,0.026267
891,0.042647
892,0.041611
893,0.009329
894,-0.055126
895,-0.028986
896,-0.041532
897,-0.023708
898,-0.039175
899,-0.030243
900,0.026508
901,0.040636
902,0.028267
903,0.063013
904,0.043242
905,0.011056
906,0.009589
907,0.025008
908,-0.008127
909,-0.016202
910,0.024655
911,0.008751
912,0.000352
913,-0.027800
914,-0.055606
915,-0.029469
916,0.005401
917,-0.040643
918,-0.057778
919,-0.037427
920,0.041792
921,0.066085
922,0.038680
923,-0.000390
924,-0.036350
925,-0.042369
926,0.003717
927,0.034368
928,0.025403
929,0.025729
930,0.026656
931,0.012282
932,0.058094
933,0.047910
934,0.011557
935,-0.024013
936,-0.056224
937,-0.035288
938,-0.024941
939,-0.034510
940,-0.009505
941,-0.008711
942,0.000975
943,-0.011285
944,-0.043066
945,-0.002788
946,0.024696
947,0.053112
948,0.042449
949,0.008153
950,-0.021472
951,-0.044923
952,-0.043313
953,-0.067808
954,-0.076533
955,0.005322
956,0.066570
957,0.061844
958,0.094686
959,0.077392
960,0.007954
961,-0.010110
962,0.016085
963,0.029091
964,0.000520
965,-0.056855
966,0.005007
967,-0.000412
968,-0.041593
969,-0.032619
970,-0.045484
971,-0.082111
972,-0.069887
973,-0.028368
974,0.020219
975,0.095236
976,0.101197
977,0.048746
978,0.024916
979,-0.003353
980,-0.030019
981,-0.017776
982,-0.015947
983,-0.018104
984,0.020867
985,0.027515
986,0.004160
987,0.017679
988,0.014938
989,0.026403
990,-0.048533
991,-0.102670
992,-0.051126
993,-0.010399
994,-0.013227
995,0.043437
996,-0.005341
997,-0.057522
998,0.006272
999,0.020995
1000,0.021860
1001,0.023933
1002,0.082522
1003,0.038962
1004,-0.016439
1005,-0.038745
1006,-0.010622
1007,0.000132
1008,-0.014157
1009,0.009479
1010,0.031831
1011,0.027526
1012,-0.026814
1013,-0.014588
1014,-0.034987
1015,-0.066303
1016,-0.009097
1017,-0.036313
1018,-0.029534
1019,0.017309
1020,0.084921
1021,0.102397
1022,0.056122
1023,0.016270
1024,-0.076353
1025,-0.088097
1026,-0.054347
1027,-0.044041
1028,0.029489
1029,0.014998
1030,0.017728
1031,0.018969
1032,0.016876
1033,-0.021211
1034,0.009881
1035,0.034715
1036,-0.019433
1037,-0.003101
1038,0.044286
1039,0.051283
1040,0.053393
1041,0.034401
1042,-0.007823
1043,-0.030005
1044,-0.081102
1045,-0.089393
1046,-0.043872
1047,-0.006655
1048,0.072339
1049,0.068785
1050,0.038586
1051,0.015587
1052,-0.079322
1053,-0.029527
1054,-0.023702
1055,-0.058860
