Index,Voltage_mV
399,0.016809
400,-0.008208
401,0.003672
402,0.083047
403,0.063894
404,0.020958
405,-0.021318
406,0.000073
407,0.003579
408,0.038773
409,0.018039
410,-0.049771
411,-0.053211
412,-0.035047
413,-0.061671
414,-0.012017
415,0.010661
416,0.032794
417,0.042977
418,0.038389
419,0.012012
420,-0.042980
421,-0.080151
422,-0.095787
423,-0.066651
424,0.036560
425,0.031987
426,0.006645
427,0.023735
428,0.041608
429,0.024670
430,0.006858
431,0.035824
432,0.025572
433,0.024034
434,0.051279
435,0.037149
436,-0.058180
437,-0.083253
438,-0.122209
439,-0.079007
440,0.010349
441,0.011763
442,0.021741
443,0.054098
444,0.056551
445,0.057971
446,0.004866
447,-0.017521
448,0.009939
449,0.008154
450,0.012553
451,-0.015691
452,-0.031239
453,-0.023042
454,-0.049824
455,-0.087389
456,-0.023908
457,-0.004640
458,0.028189
459,0.074383
460,0.037571
461,0.059242
462,0.018204
463,-0.040211
464,-0.038785
465,-0.025491
466,-0.021068
467,0.036264
468,0.061297
469,0.067837
470,0.010004
471,-0.021642
472,-0.064950
473,-0.106992
474,-0.044233
475,0.035549
476,0.021415
477,0.063663
478,0.046660
479,0.021852
480,-0.031462
481,-0.074678
482,-0.065005
483,-0.010593
484,0.042334
485,0.061138
486,0.016728
487,-0.004227
488,-0.007473
489,-0.022656
490,0.009858
491,0.006357
492,-0.004817
493,0.039263
494,0.019320
495,-0.044234
496,-0.046514
497,-0.008710
498,-0.019305
499,-0.012853
500,0.014290
501,-0.006914
502,0.044041
503,0.018752
504,-0.009276
505,-0.004868
506,-0.006990
507,-0.013846
508,-0.019072
509,0.025545
510,0.064775
511,-0.033479
512,-0.047103
513,0.005731
514,0.020066
515,0.010787
516,0.022925
517,0.015502
518,-0.005069
519,0.028805
520,0.043821
521,0.022466
522,-0.005639
523,-0.022237
524,-0.057539
525,-0.050539
526,-0.019505
527,-0.033991
528,-0.020806
529,0.042777
530,0.058582
531,0.022803
532,0.019399
533,0.032201
534,-0.006446
535,-0.029534
536,-0.026303
537,-0.081042
538,-0.055887
539,-0.032927
540,-0.027016
541,0.011683
542,-0.013595
543,0.004942
544,-0.007272
545,0.031183
546,0.035706
547,0.016305
548,0.035893
549,0.032756
550,0.034762
551,-0.002490
552,-0.005251
553,0.015091
554,0.028255
555,0.013676
556,0.007086
557,-0.017700
558,-0.023041
559,-0.067712
560,-0.087708
561,-0.040184
562,0.020793
563,0.079778
564,0.087131
565,0.043990
566,0.001184
567,-0.039311
568,-0.042199
569,-0.022473
570,0.019125
571,0.020857
572,0.043290
573,0.017965
574,-0.028734
575,-0.077609
576,-0.068428
577,-0.046792
578,0.029999
579,0.065299
580,0.082721
581,0.038896
582,-0.050224
583,-0.026231
584,-0.017379
585,-0.044229
586,-0.004456
587,0.052223
588,0.036517
589,-0.023159
590,-0.070920
591,-0.035201
592,-0.010466
593,0.000390
594,0.024538
595,0.043167
596,0.049641
597,0.043618
598,0.004243
599,-0.039869
600,-0.048539
601,-0.073740
602,-0.048000
603,-0.044441
604,-0.009973
605,0.039375
606,0.080954
607,0.090196
608,0.074431
609,0.034233
610,-0.020637
611,-0.090373
612,-0.073356
613,-0.026018
614,0.028417
615,0.067885
616,0.094180
617,0.050311
618,0.019123
619,-0.000406
620,-0.038983
621,-0.087175
622,-0.086805
623,-0.036583
624,-0.019345
625,0.041984
626,0.029719
627,0.034691
628,-0.003393
629,-0.038128
630,-0.018965
631,0.021192
632,-0.009889
633,-0.065101
634,-0.035196
635,0.029162
636,0.077154
637,0.058952
638,-0.002999
639,-0.065883
640,-0.070777
641,-0.060600
642,-0.027434
643,0.038082
644,0.064431
645,0.061302
646,0.030571
647,0.029755
648,0.063304
649,0.027434
650,-0.004630
651,-0.031751
652,-0.049381
653,-0.049653
654,-0.025133
655,0.009417
656,0.046223
657,0.010416
658,-0.034426
659,-0.067332
660,-0.023667
661,0.070663
662,0.066809
663,0.028832
664,0.029253
665,0.031353
666,-0.003973
667,-0.047942
668,-0.105253
669,-0.127949
670,-0.062702
671,-0.055648
672,-0.013169
673,0.062214
674,0.067239
675,0.030654
676,-0.009879
677,-0.019615
678,0.070126
679,0.087530
680,0.036681
681,0.014055
682,-0.038259
683,-0.099873
684,-0.097115
685,-0.039049
686,0.056173
687,0.024950
688,0.003505
689,-0.005246
690,0.056152
691,0.049501
692,0.024664
693,0.032845
694,0.005712
695,-0.026071
696,-0.048308
697,-0.025103
698,-0.029435
699,-0.039839
700,-0.032967
701,0.005372
702,0.010906
703,-0.016177
704,-0.000109
705,0.002137
706,0.023477
707,0.072022
708,0.098770
709,0.034246
710,-0.000839
711,-0.026021
712,-0.085841
713,-0.075135
714,-0.022384
715,-0.016849
716,-0.043297
717,-0.033250
718,-0.016153
719,0.037049
720,0.108712
721,0.084715
722,0.059246
723,0.019165
724,-0.004255
725,-0.017476
726,-0.047332
727,-0.030480
728,-0.063117
729,-0.105609
730,-0.067410
731,0.006963
732,0.034694
733,0.043774
734,0.095113
735,0.102875
736,0.081615
737,-0.040864
738,-0.100139
739,-0.047055
740,-0.089496
741,-0.042910
742,-0.006280
743,0.034269
744,0.109046
745,0.092420
746,0.004306
747,0.002628
748,-0.026992
749,-0.053823
750,-0.077572
751,-0.039717
752,-0.007726
753,0.004013
754,0.020244
755,-0.031534
756,-0.011488
757,-0.001084
758,0.039730
759,0.056123
760,-0.002977
761,-0.000993
762,0.030560
763,0.000141
764,-0.030262
765,-0.001997
766,-0.044540
767,-0.038036
768,-0.001730
769,0.002980
770,-0.004218
771,0.006949
772,0.072708
773,0.075465
774,0.046319
775,0.039086
776,-0.033545
777,-0.108386
778,-0.052233
779,0.002845
780,0.004145
781,-0.015299
782,0.019069
783,-0.003911
784,-0.016619
785,-0.015904
786,-0.062362
787,-0.020821
788,0.025402
789,0.010490
790,0.054069
791,0.085876
792,0.025208
793,0.026259
794,0.027695
795,-0.012594
796,-0.006871
797,0.028085
798,0.034702
799,0.008745
800,-0.040090
801,-0.057709
802,-0.058271
803,-0.091497
804,450.719147
805,709.378052
806,8.715100
807,1191.367188
808,1819.124146
809,26.855471
810,35.815632
811,53.863560
812,55.401455
813,22.045977
814,-43.951443
815,-72.379578
816,-68.562241
817,-27.672531
818,9.526617
819,28.298658
820,41.304234
821,17.633547
822,10.320568
823,9.215399
824,15.878896
825,22.852699
826,2.453237
827,-6.640161
828,-23.655312
829,-34.011787
830,-34.215725
831,-22.869884
832,-9.922344
833,14.591100
834,31.849321
835,1.928030
836,-11.777530
837,-7.292926
838,0.593750
839,12.972912
840,12.568049
841,13.360677
842,11.831191
843,3.272271
844,-7.122372
845,-7.577046
846,1.409954
847,8.093621
848,13.603512
849,6.920281
850,-5.621267
851,-22.865740
852,-50.370903
853,-56.215771
854,-28.017588
855,18.637291
856,66.590073
857,69.527809
858,-0.072504
859,-0.056377
860,-0.027261
861,-0.027087
862,0.008679
863,0.078056
864,0.120256
865,0.123918
866,0.077101
867,0.050418
868,0.010226
869,-0.060589
870,-0.084833
871,-0.042468
872,-0.050587
873,-0.020949
874,0.001178
875,0.016285
876,0.031769
877,0.011016
878,0.012786
879,0.004182
880,0.037957
881,0.020120
882,-0.047053
883,-0.047075
884,-0.056585
885,-0.025238
886,0.021741
887,0.034989
888,-0.003695
889,-0.034508
890,0.016320
891,0.023278
892,-0.051133
893,-0.002163
894,0.061561
895,0.034020
896,-0.031844
897,-0.011222
898,-0.016995
899,0.012316
900,0.049090
901,0.038364
902,0.007085
903,-0.018770
904,-0.046374
905,-0.009564
906,-0.035151
907,-0.014416
908,0.119142
909,0.098917
910,0.005769
911,-0.045978
912,-0.065214
913,-0.081064
914,-0.103183
915,-0.048214
916,0.023082
917,0.041557
918,0.018538
919,0.022028
920,-0.018988
921,-0.063885
922,-0.051235
923,0.026579
924,0.089265
925,0.066336
926,0.018530
927,-0.011110
928,-0.059977
929,-0.104087
930,-0.083003
931,-0.025092
932,0.000653
933,0.054526
934,0.136400
935,0.121270
936,0.062530
937,0.032485
938,0.019324
939,-0.055639
940,-0.088241
941,-0.079834
942,-0.029343
943,-0.037017
944,-0.012742
945,-0.010825
946,-0.026043
947,-0.056330
948,0.026112
949,0.005099
950,0.047750
951,0.093332
952,0.044349
953,0.073123
954,0.051883
955,0.038324
956,0.031728
957,-0.018011
958,-0.033191
959,-0.060144
960,-0.049322
961,-0.015297
962,-0.052436
963,-0.089570
964,-0.040582
965,-0.090441
966,-0.048092
967,0.048270
968,0.021587
969,0.084546
970,0.115208
971,0.087648
972,0.062329
973,-0.034763
974,-0.096763
975,-0.089546
976,-0.052132
977,-0.013205
978,0.033822
979,0.031941
980,0.063906
981,0.020955
982,-0.007991
983,-0.054873
984,0.002214
985,0.042898
986,0.011447
987,-0.007005
988,0.020972
989,0.005793
990,-0.062408
991,-0.002537
992,0.035154
993,0.012150
994,0.000761
995,-0.004572
996,-0.019891
997,-0.030979
998,-0.051544
999,-0.024662
1000,-0.017986
1001,0.016958
1002,0.028597
1003,0.040217
1004,0.062538
1005,0.021064
1006,-0.041461
1007,-0.055470
1008,0.013253
1009,0.013884
1010,-0.017906
1011,0.005565
1012,-0.009314
1013,-0.022684
1014,-0.016657
1015,0.024079
1016,0.001122
1017,-0.014409
1018,-0.038461
1019,-0.046117
1020,0.007660
1021,0.003759
1022,0.002473
1023,0.010121
1024,0.032546
1025,0.005858
1026,-0.043343
1027,0.000238
1028,0.048913
1029,0.049761
1030,0.035478
1031,0.001823
1032,-0.066405
1033,-0.060068
1034,-0.001295
1035,0.029875
1036,0.058552
1037,0.045133
1038,0.033692
1039,0.017589
1040,-0.010102
1041,-0.014615
1042,0.041674
1043,0.071813
1044,-0.004687
1045,-0.089745
1046,-0.098969
1047,-0.036561
1048,0.058798
1049,0.076431
1050,-0.004263
1051,-0.077743
1052,-0.094552
1053,-0.078247
1054,-0.061941
1055,-0.013643
1056,0.019609
1057,0.047051
1058,0.088765
1059,0.062735
1060,0.002885
1061,-0.001244
1062,-0.001886
1063,0.002770
1064,0.002692
1065,-0.023563
1066,-0.037729
1067,-0.040332
1068,0.018748
1069,0.005254
1070,-0.014289
1071,-0.000490
1072,0.003406
1073,0.044461
1074,0.024834
1075,-0.025808
1076,-0.069209
1077,-0.080109
1078,-0.050974
1079,0.022973
1080,0.088118
1081,0.112633
1082,0.116067
1083,0.090457
1084,0.056740
1085,-0.003516
1086,-0.009394
1087,-0.027671
1088,-0.049786
1089,-0.068891
1090,-0.118089
1091,-0.074200
1092,-0.037041
1093,-0.012110
1094,0.019870
1095,0.021242
1096,0.063067
1097,0.070570
1098,0.053964
1099,0.062421
1100,-0.008133
1101,-0.031141
1102,-0.038811
1103,-0.106529
1104,-0.049979
1105,-0.043176
1106,-0.093019
1107,-0.052196
1108,0.053705
1109,0.076860
1110,0.021409
1111,-0.018842
1112,0.026507
1113,0.036523
1114,0.055533
1115,0.070233
1116,0.021852
1117,-0.004011
1118,-0.027324
1119,-0.053715
1120,-0.060325
1121,0.004219
1122,0.041890
1123,0.015915
1124,-0.012101
1125,0.036493
1126,0.052133
1127,0.043631
1128,0.020504
1129,-0.012539
1130,-0.057035
1131,-0.076888
1132,-0.087894
1133,-0.026506
1134,0.034234
1135,0.040948
1136,0.011189
1137,0.015203
1138,-0.014339
1139,-0.015576
1140,-0.061521
1141,-0.033636
1142,0.018621
1143,0.010908
1144,0.048427
1145,0.062007
1146,-0.010993
1147,-0.002077
1148,-0.042915
1149,0.007527
1150,0.041277
1151,-0.030046
1152,-0.033797
1153,-0.028192
1154,-0.029705
1155,0.034756
1156,0.058352
1157,0.015152
1158,-0.016200
1159,-0.014765
1160,-0.000679
1161,-0.023766
1162,-0.013303
1163,-0.036768
1164,0.010030
1165,0.016825
1166,-0.036704
1167,-0.030957
1168,0.049683
1169,0.106967
1170,0.071377
1171,0.030235
1172,-0.008325
1173,-0.030225
1174,-0.032572
1175,-0.062873
1176,-0.040987
1177,0.006811
1178,0.017128
1179,0.040708
1180,0.039299
1181,-0.032161
1182,-0.087076
1183,-0.048952
1184,0.025736
1185,0.018917
1186,0.032313
1187,0.063096
1188,0.053609
1189,-0.027608
1190,-0.056217
1191,-0.024877
1192,-0.013233
1193,0.000030
1194,0.010502
1195,0.030524
1196,0.032256
1197,0.019524
1198,0.031986
1199,-0.014591
1200,-0.016832
1201,0.008404
1202,0.005055
1203,0.019468
1204,-0.008164
1205,-0.052061
1206,-0.058459
1207,-0.071004
1208,-0.042503
1209,-0.026989
1210,-0.015753
1211,0.028714
1212,-0.014359
1213,0.007216
1214,0.039710
1215,0.039916
1216,0.048352
1217,0.030569
1218,-0.005458
1219,-0.037042
1220,-0.020781
1221,0.019590
1222,0.010169
1223,0.025283
1224,0.045336
1225,0.006799
1226,-0.021975
1227,-0.028480
1228,-0.053325
1229,-0.067998
1230,-0.108564
1231,-0.022690
1232,0.050719
1233,0.060189
1234,0.075032
1235,0.078758
1236,0.081261
1237,-0.021272
1238,-0.093605
1239,-0.093555
1240,-0.053009
1241,-0.032904
1242,0.037934
1243,0.071582
1244,0.054129
1245,0.070761
1246,0.038245
1247,0.014696
1248,0.007583
1249,-0.002831
1250,-0.008810
1251,0.003670
1252,0.008828
1253,-0.048622
1254,-0.089066
1255,-0.022796
1256,-0.015032
1257,-0.002681
1258,-0.002500
1259,0.003565
1260,0.036493
1261,0.034062
1262,-0.000841
1263,-0.011979
1264,-0.066491
1265,-0.096556
1266,-0.038388
1267,0.025952
1268,0.063441
1269,0.031128
1270,0.011836
1271,0.019286
1272,-0.010326
1273,0.055449
1274,0.110614
1275,0.070094
1276,-0.006460
1277,-0.085609
1278,-0.030853
1279,0.005706
1280,-0.035186
1281,0.002612
1282,-0.000099
1283,-0.068049
1284,-0.064444
1285,-0.031574
1286,-0.029560
1287,-0.015424
1288,0.044788
1289,0.050386
1290,0.063191
1291,0.024725
1292,0.000116
1293,0.037817
1294,0.011514
1295,-0.007111
1296,-0.004782
1297,-0.055458
1298,-0.059262
1299,-0.016856
1300,0.042069
1301,0.077177
1302,0.047724
1303,0.007245
1304,-0.047444
1305,-0.096716
1306,-0.083854
1307,-0.061315
1308,439.368378
1309,670.493896
1310,8.487376
1311,1246.019165
1312,1768.665405
1313,-41.046410
1314,-48.768780
1315,-18.394623
1316,26.002239
1317,37.901340
1318,53.546547
1319,37.584457
1320,-18.159966
1321,-47.930359
1322,-60.802830
1323,-33.680710
1324,2.694215
1325,23.971939
1326,21.437349
1327,21.772158
1328,28.844179
1329,35.043049
1330,20.204163
1331,-16.790422
1332,-60.068680
1333,-62.551205
1334,-48.873493
1335,-4.776893
1336,40.625145
1337,50.542511
1338,57.011997
1339,50.382694
1340,20.982473
1341,-13.665430
1342,-40.668961
1343,-51.370075
1344,-33.579502
1345,-9.251940
1346,-3.670475
1347,12.660796
1348,15.821928
1349,26.244793
1350,4.963152
1351,-39.464714
1352,-35.712776
1353,-10.144490
1354,18.211559
1355,30.756281
1356,17.114386
1357,16.959875
1358,12.604044
1359,5.105810
1360,16.489267
1361,1.795935
1362,-0.073512
1363,-0.001153
1364,0.070219
1365,0.105541
1366,0.059453
1367,0.051162
1368,0.024174
1369,-0.101027
1370,-0.041658
1371,-0.012033
1372,0.020806
1373,0.023316
1374,0.015670
1375,0.029638
1376,0.043469
1377,0.052998
1378,0.003711
1379,-0.033044
1380,-0.080198
1381,-0.031898
1382,0.006908
1383,0.026901
1384,0.006573
1385,-0.030509
1386,-0.049369
1387,-0.043775
1388,-0.013121
1389,-0.004802
1390,0.045831
1391,0.122533
1392,0.057981
1393,-0.001234
1394,-0.042111
1395,-0.056000
1396,-0.077930
1397,-0.055850
1398,0.006940
1399,0.027129
1400,0.056097
1401,0.103810
1402,0.049636
1403,0.013004
1404,0.017044
1405,-0.053100
1406,-0.053099
1407,-0.041858
1408,-0.036980
1409,0.003498
1410,-0.011393
1411,-0.032541
1412,-0.016777
1413,-0.069441
1414,0.031985
1415,0.030964
1416,0.041692
1417,0.087696
1418,0.090587
1419,0.041220
1420,-0.001532
1421,-0.020946
1422,-0.047387
1423,-0.024695
1424,-0.020668
1425,-0.024184
1426,-0.014497
1427,-0.005578
1428,-0.001128
1429,0.009111
1430,-0.019947
1431,-0.021160
1432,-0.041132
1433,-0.079320
1434,-0.043058
1435,0.053149
1436,0.159029
1437,0.188641
1438,0.103815
1439,-0.026765
1440,-0.091784
1441,-0.061300
1442,-0.066653
1443,-0.101982
1444,-0.084551
1445,-0.037467
1446,-0.009468
1447,0.031937
1448,0.044798
1449,0.044062
1450,0.041948
1451,0.026280
1452,-0.011589
1453,-0.017823
1454,-0.001160
1455,0.003671
1456,0.028063
1457,0.030610
1458,0.007553
1459,-0.036051
1460,-0.008956
1461,0.005066
1462,-0.031116
1463,-0.068342
1464,-0.046570
1465,0.022223
1466,0.032564
1467,0.002896
1468,0.001928
1469,0.010037
1470,0.000210
1471,0.032261
1472,0.041866
1473,0.011727
1474,0.013979
1475,-0.013982
1476,-0.025056
1477,0.011873
1478,0.042829
1479,0.018347
1480,-0.005131
1481,-0.052082
1482,-0.067231
1483,-0.044505
1484,-0.080585
1485,-0.007840
1486,0.032652
1487,0.042014
1488,0.086915
1489,0.071507
1490,0.049977
1491,0.062952
1492,-0.007757
1493,-0.063433
1494,-0.068304
1495,-0.051901
1496,-0.106843
1497,-0.082809
1498,0.002203
1499,0.004956
1500,-0.005625
1501,0.020392
1502,0.025766
1503,0.040901
1504,0.055560
1505,0.084981
1506,0.012192
1507,-0.037261
1508,0.006016
1509,0.030140
1510,0.004256
1511,-0.005637
1512,-0.027543
1513,-0.038851
1514,-0.035564
1515,-0.021683
1516,-0.003282
1517,0.040947
1518,0.035336
1519,0.072016
1520,0.060979
1521,-0.030430
1522,-0.040256
1523,-0.120741
1524,-0.142506
1525,-0.036011
1526,0.033394
1527,0.038762
1528,0.022058
1529,0.034255
1530,0.061655
1531,-0.015910
1532,-0.033268
1533,0.016039
1534,0.066505
1535,0.065427
1536,0.038514
1537,0.022822
1538,0.036772
1539,-0.024221
1540,-0.074691
1541,-0.086241
1542,-0.031405
1543,-0.008777
1544,0.022989
1545,-0.048128
1546,-0.070947
1547,-0.022170
1548,0.045495
1549,0.048817
1550,-0.003837
1551,-0.018041
1552,0.008401
1553,0.001231
1554,0.074613
1555,0.015306
1556,-0.035120
1557,-0.007576
1558,0.022011
1559,0.033220
1560,0.059704
1561,0.011025
1562,-0.020364
1563,0.029971
1564,0.059553
1565,0.030382
1566,-0.019763
1567,-0.018481
1568,-0.030544
1569,-0.064862
1570,-0.113541
1571,-0.078830
1572,-0.021706
1573,-0.013476
1574,-0.007962
1575,-0.004331
1576,0.011253
1577,0.019982
1578,0.022273
1579,0.021505
1580,0.013936
1581,-0.000658
1582,0.005745
1583,0.049257
1584,0.071021
1585,0.030346
1586,-0.052555
1587,-0.082929
1588,-0.030375
1589,-0.034952
1590,-0.022505
1591,0.059540
1592,0.096978
1593,0.036352
1594,-0.022730
1595,-0.031695
1596,-0.048169
1597,-0.071851
1598,-0.050608
1599,0.035882
1600,0.035858
1601,0.005172
1602,0.014199
1603,0.043284
1604,0.037204
1605,0.022142
1606,-0.056627
1607,-0.045358
1608,-0.043889
1609,-0.002523
1610,0.043385
1611,0.039533
1612,432.521851
1613,647.039978
1614,8.350019
1615,1278.983765
1616,1740.414551
1617,-29.778816
1618,-53.023376
1619,-44.781940
1620,-13.987893
1621,22.875338
1622,53.634708
1623,45.970493
1624,38.484737
1625,25.023916
1626,16.501780
1627,-16.684959
1628,-39.639423
1629,-20.511911
1630,-0.594861
1631,0.465317
1632,-10.997046
1633,-52.646503
1634,-40.541798
1635,-26.031281
1636,4.240361
1637,33.131424
1638,57.521709
1639,45.221794
1640,35.465393
1641,23.483065
1642,7.009871
1643,-4.734412
1644,-31.047918
1645,-52.430595
1646,-40.660614
1647,-3.371746
1648,5.888887
1649,0.164189
1650,-6.253125
1651,7.585888
1652,21.421701
1653,1.064938
1654,-11.392759
1655,-6.161591
1656,16.290947
1657,21.840134
1658,21.840227
1659,13.625845
1660,2.806001
1661,-7.459252
1662,-4.175756
1663,-26.281830
1664,-58.517643
1665,-46.578529
1666,0.019893
1667,0.040084
1668,0.007649
1669,-0.009040
1670,0.021931
1671,0.008712
1672,-0.032186
1673,-0.046570
1674,-0.079739
1675,-0.031530
1676,-0.029165
1677,-0.064519
1678,-0.016479
1679,0.010635
1680,0.034248
1681,0.046257
1682,0.054753
1683,0.022691
1684,0.018775
1685,-0.009597
1686,-0.019616
1687,-0.002718
1688,0.045983
1689,0.053141
1690,0.032560
1691,-0.040048
1692,-0.065547
1693,-0.041994
1694,-0.016452
1695,-0.005910
1696,0.004698
1697,0.014711
1698,0.028950
1699,0.044619
1700,0.057290
1701,0.039787
1702,0.002105
1703,-0.015400
1704,-0.045851
1705,-0.040343
1706,-0.040182
1707,-0.030340
1708,-0.000562
1709,0.038430
1710,0.025801
1711,0.016971
1712,-0.039228
1713,-0.059600
1714,-0.044193
1715,0.012931
1716,430.179626
1717,639.016296
1718,8.303028
1719,1290.261108
1720,1730.898071
1721,11.347303
1722,53.022915
1723,68.012306
1724,41.968285
1725,16.605148
1726,-1.846518
1727,-24.447861
1728,-41.177311
1729,-45.484138
1730,-20.413307
1731,20.570887
1732,27.612423
1733,11.655709
1734,-21.086082
1735,-19.897366
1736,11.428961
1737,24.573460
1738,13.441534
1739,-9.923464
1740,-29.867783
1741,-32.179657
1742,-11.257780
1743,9.180442
1744,25.000830
1745,37.929092
1746,37.630482
1747,32.744331
1748,-1.542838
1749,-24.107159
1750,-40.035553
1751,-37.286633
1752,-15.688984
1753,0.550055
1754,6.779399
1755,10.120941
1756,7.800595
1757,16.016275
1758,42.947586
1759,40.101379
1760,15.666432
1761,-35.647392
1762,-78.870438
